Date,SMB %,HML %,WML %,Rm %,Rf %,Rm-Rf %
19980306,0.20921371,0.6235806,-0.36356391,-0.44853571,0.02829921,-0.47683492
19980309,-1.03292006,-1.31667481,-3.43861194,2.36110535,0.02829921,2.33280614
19980310,0.15703574,1.88917084,-1.35989189,-0.656722,0.02829921,-0.68502121
19980311,0.80041793,-0.1715395,-0.98058692,-1.01756343,0.02829921,-1.04586264
19980312,0.2167192,-0.08988329,-1.98940487,-0.90982725,0.02829921,-0.93812646
19980316,-0.87578541,-0.10297892,-2.18556114,1.92410664,0.02829921,1.89580743
19980317,-0.14167226,-0.01629449,-1.45890463,-0.42295366,0.02829921,-0.45125287
19980318,0.1358459,0.64378124,0.19866314,1.23248774,0.02829921,1.20418853
19980319,1.26612668,1.25771795,1.09274262,-0.41921317,0.02829921,-0.44751238
19980320,-0.37563093,-0.19031859,-0.14655831,0.14566158,0.02829921,0.11736237
19980323,-0.27488679,0.17731095,-3.87955372,3.13678027,0.02829921,3.10848106
19980324,1.11826523,1.12713661,0.58268432,-0.02974842,0.02829921,-0.05804763
19980325,-0.38529358,-0.80684196,-0.0396843,1.33823799,0.02829921,1.30993878
19980326,0.63853141,0.01165626,-0.82212516,-1.39718426,0.02829921,-1.42548347
19980327,-0.74909451,-1.14673982,1.43176139,0.68061701,0.02829921,0.6523178
19980330,1.05610108,0.35528975,-0.75340039,0.00967053,0.02829921,-0.01862868
19980331,-0.22846106,0.11883736,0.08066851,0.32096224,0.02829921,0.29266303
19980401,0.25208876,0.14467975,0.67342506,1.37558211,0.02829921,1.3472829
19980402,0.11680583,0.11930751,0.65529485,0.03065132,0.02829921,0.00235211
19980403,-1.12862275,1.1423938,-2.81489178,0.88604895,0.02829921,0.85774974
19980406,-0.33269573,3.11540452,-5.39896168,2.44554613,0.02829921,2.41724692
19980407,-0.28335156,0.04680879,0.09883662,1.49573788,0.02829921,1.46743867
19980408,0.97015922,0.51205337,0.73319843,0.491063,0.02829921,0.46276379
19980410,3.53890728,5.63219705,-1.18996321,0.80255857,0.02829921,0.77425936
19980413,3.52928922,4.32382139,-2.62400263,0.21716866,0.02829921,0.18886945
19980415,4.86760947,9.64921506,-4.35901523,3.74695919,0.02829921,3.71865998
19980416,0.8266086,-1.53979525,2.18637253,-1.65705671,0.02829921,-1.68535592
19980417,-3.49764876,-2.73119414,0.72744316,0.29586059,0.02829921,0.26756138
19980420,-0.40080718,-3.55719647,2.71840779,1.1879395,0.02829921,1.15964029
19980421,-1.7532772,-2.69363006,1.43509456,1.61167595,0.02829921,1.58337674
19980422,1.00731455,-1.04670463,1.10134534,-2.61066189,0.02829921,-2.6389611
19980423,-0.51327254,-0.49086841,0.98357731,-2.22476653,0.02829921,-2.25306574
19980424,-1.76966428,-1.32297017,1.6670632,-1.9003929,0.02829921,-1.92869211
19980427,-0.08281831,0.0970707,-0.07316328,0.92138302,0.02829921,0.89308381
19980429,0.91781032,-0.65651124,2.34411528,-2.293505,0.02829921,-2.32180421
19980430,-1.14922744,-1.9144105,-1.3808487,0.84863119,0.02829921,0.82033198
19980504,-0.83782609,0.29053021,-0.84976304,3.36504797,0.02770231,3.33734566
19980505,-0.94601318,-1.33991951,0.42106064,1.06621307,0.02770231,1.03851076
19980506,1.45640779,0.48010763,0.73873719,-1.89670945,0.02770231,-1.92441176
19980508,0.19517946,-0.67824307,-0.50190654,-1.36817053,0.02770231,-1.39587284
19980512,0.49100754,0.61414277,0.47323414,-1.41218005,0.02770231,-1.43988236
19980513,1.97105163,0.45955985,0.60750633,-3.72394076,0.02770231,-3.75164307
19980514,-2.81497381,-0.91502292,-0.30054928,2.62474553,0.02770231,2.59704322
19980515,1.27613045,0.36478041,2.05142644,-0.89716948,0.02770231,-0.92487179
19980518,0.40599688,1.47085107,0.44959897,2.04505175,0.02829921,2.01675254
19980519,0.97171753,0.51463037,0.02215519,0.78586551,0.02829921,0.7575663
19980520,0.81915007,1.1567505,0.34490871,1.60753678,0.02829921,1.57923757
19980521,0.59725191,-0.94316876,0.90809412,-1.73990591,0.02829921,-1.76820512
19980522,-1.13141566,-0.26533168,0.46823968,-0.31558381,0.02829921,-0.34388302
19980525,1.3067391,0.72339655,0.93401166,0.67681924,0.02829921,0.64852003
19980526,1.59858464,0.32021097,0.92792819,-0.3908357,0.02829921,-0.41913491
19980527,1.21344975,0.9314875,0.41704471,-1.48174536,0.02829921,-1.51004457
19980528,-0.07678934,-0.23499367,0.53832403,-0.84075395,0.02829921,-0.86905316
19980529,0.04081362,-0.27734239,-2.48916155,-1.14801729,0.02829921,-1.1763165
19980601,2.17565029,2.57996707,-0.29875159,0.54830785,0.02829921,0.52000864
19980602,-1.09578151,-1.13088071,0.39024861,-2.98800935,0.02829921,-3.01630856
19980603,-1.65202535,-2.22239532,0.45596457,-0.06872146,0.02829921,-0.09702067
19980604,0.02383946,0.44168102,-0.28897197,-0.95694327,0.02829921,-0.98524248
19980605,0.93876057,-1.77565634,-1.94588708,-4.48485396,0.02829921,-4.51315317
19980608,-0.41127548,-0.16341546,-0.9464927,-1.88760358,0.02829921,-1.91590279
19980609,-1.19610132,-0.62717737,1.80693676,1.41265047,0.02829921,1.38435126
19980610,1.27269879,0.24059719,-0.93383189,-3.55194431,0.02829921,-3.58024352
19980611,-0.61605729,-0.89336814,0.01533728,0.04525306,0.02829921,0.01695385
19980612,-0.35722223,-0.83532061,1.64634333,0.30350564,0.02829921,0.27520643
19980615,1.96619629,0.64688782,-0.77573704,-4.72987808,0.02829921,-4.75817729
19980616,0.54979942,0.38058552,-1.91824418,-1.30406229,0.02829921,-1.3323615
19980617,-3.52161846,-1.84629262,1.78199668,5.64687639,0.02829921,5.61857718
19980618,2.05880664,1.83244627,-0.42644368,-2.28862631,0.02829921,-2.31692552
19980619,0.85829258,0.57987725,0.94429714,-4.2218163,0.02829921,-4.25011551
19980622,-0.80601962,-0.02275338,-1.55401777,-1.81724087,0.02829921,-1.84554008
19980623,0.94067716,0.7717818,2.25635305,-1.29745895,0.02829921,-1.32575816
19980624,-2.18230446,-2.39813724,0.47314482,3.42209618,0.02829921,3.39379697
19980625,-0.28929265,0.38897536,2.0817205,2.1813576,0.02829921,2.15305839
19980626,0.49548771,-0.22289867,1.02217837,-0.16836296,0.02829921,-0.19666217
19980629,-1.16858087,-1.99469185,0.4270549,3.11836709,0.02829921,3.09006788
19980630,1.28157847,0.42887964,0.2570108,-1.69067969,0.02829921,-1.7189789
19980701,0.41978549,-0.12021741,-0.68096146,-0.89560113,0.02829921,-0.92390034
19980702,0.38993883,0.25587416,0.33689419,-1.26879046,0.02829921,-1.29708967
19980703,0.85673196,0.54923495,0.40458648,-2.90349921,0.02829921,-2.93179842
19980706,-1.45464024,-0.41453466,0.71687049,2.86181305,0.02829921,2.83351384
19980707,0.67314044,0.48039311,1.54664756,0.76494046,0.02829921,0.73664125
19980708,0.03688235,-0.86178802,0.12897448,1.63154953,0.02829921,1.60325032
19980709,-0.65838753,-0.82968862,-0.53924502,1.31664652,0.02829921,1.28834731
19980710,-0.51616003,-0.86412955,0.21940732,1.37432375,0.02829921,1.34602454
19980713,0.93175942,0.87817335,0.00617408,-0.90938958,0.02986187,-0.93925145
19980714,-1.06148785,-1.31103788,1.73619,0.57675779,0.02986187,0.54689592
19980715,0.5583388,-0.1750431,0.85765866,-0.02165984,0.02986187,-0.05152171
19980716,-1.00009177,-1.5891472,1.82225302,2.6274964,0.02986187,2.59763453
19980717,0.32114333,-0.36109196,0.22076085,-0.46054734,0.02986187,-0.49040921
19980720,0.99537183,0.75550726,0.51162309,-1.61735652,0.02986187,-1.64721839
19980721,0.34859539,-0.10974622,0.69837624,-0.91081172,0.02986187,-0.94067359
19980722,-0.00693929,-0.47986624,-0.67851136,-0.18874955,0.02986187,-0.21861142
19980723,0.32067501,1.01280903,-0.72547185,-2.67401865,0.02986187,-2.70388052
19980724,0.10670971,-0.1444595,0.02723753,-1.370045,0.02986187,-1.39990687
19980727,-0.07601392,-1.10849217,0.67191641,-1.49558987,0.02986187,-1.52545174
19980728,-0.85464025,-0.12858497,1.22643949,2.21978075,0.02986187,2.18991888
19980729,-0.3362597,-0.7436272,-0.5213241,1.77387239,0.02986187,1.74401052
19980730,-0.36023658,-0.06992337,0.23727937,-0.36531793,0.02986187,-0.3951798
19980731,-0.829577,-1.71637017,0.63663204,-0.29507519,0.02986187,-0.32493706
19980803,1.06362493,1.11075759,-1.31588252,-1.62091085,0.02971331,-1.65062416
19980804,-0.76451649,-0.09046801,0.01608894,0.05293461,0.02971331,0.0232213
19980805,-0.18505936,0.23360571,-0.45798707,0.5069526,0.02971331,0.47723929
19980806,-0.0426417,-1.17156346,-0.54936993,-0.43093958,0.02971331,-0.46065289
19980807,1.25801467,1.13389146,-0.13337712,-0.23738177,0.02971331,-0.26709508
19980810,0.25222463,0.02853546,0.43296375,-0.48547757,0.02893245,-0.51441002
19980811,0.34285764,-0.33990771,1.40531725,-1.29225902,0.02893245,-1.32119147
19980812,0.94073015,0.86709263,-0.5239366,-0.78156371,0.02893245,-0.81049616
19980813,0.15490176,-0.06035165,-0.83983985,1.11545821,0.02893245,1.08652576
19980814,0.89229023,-0.21042113,0.7478112,-0.56658238,0.02893245,-0.59551483
19980817,1.24547219,0.62393829,-1.6112556,-0.41305801,0.02986187,-0.44291988
19980818,0.13856674,0.67618529,-0.21733913,-1.35683556,0.02986187,-1.38669743
19980819,0.13742336,-0.56183183,0.33461398,0.42403644,0.02986187,0.39417457
19980820,-0.91431439,-0.78877273,1.00609169,2.5125144,0.02986187,2.48265253
19980821,0.56070599,0.71688746,-0.61889617,-1.08391992,0.02986187,-1.11378179
19980824,0.7724701,0.94677569,0.89888633,1.22645789,0.03078916,1.19566873
19980825,0.65146513,0.36609717,-0.33673886,1.40792977,0.03078916,1.37714061
19980827,1.47246434,0.0170069,-0.95511411,0.00071077,0.03078916,-0.03007839
19980828,1.20820049,1.53873945,0.84622579,-2.13304977,0.03078916,-2.16383893
19980831,0.86665222,0.48363677,1.91309857,0.05555248,0.03078916,0.02476332
19980901,0.81872583,0.62421564,0.84595757,-2.15000387,0.03078916,-2.18079303
19980902,-0.46776927,-0.84329338,-0.92413258,0.70707128,0.03078916,0.67628212
19980903,0.19393212,0.34028311,1.03570385,0.36265072,0.03078916,0.33186156
19980904,-0.53627293,0.06872753,-0.63758906,0.82552323,0.03078916,0.79473407
19980907,-1.71607794,-0.52285565,-1.6923145,2.04781252,0.03078916,2.01702336
19980908,-0.49794639,-0.20498822,-0.56192439,0.84212812,0.03078916,0.81133896
19980909,1.03987204,-0.34688753,-0.81669395,0.41002192,0.03078916,0.37923276
19980910,-0.96807419,-0.56179745,-0.46870099,0.20901577,0.03078916,0.17822661
19980911,0.44816767,0.06806459,0.46131555,-1.15862272,0.03078916,-1.18941188
19980914,-1.00981435,-1.59462294,-0.69795808,2.11251616,0.03444031,2.07807585
19980915,0.00212562,-0.23886762,-0.05588356,0.11100722,0.03444031,0.07656691
19980916,0.17449566,0.04812214,-0.95833701,-0.07220222,0.03444031,-0.10664253
19980917,1.07600914,0.14477204,-0.20832406,-0.37187793,0.03444031,-0.40631824
19980918,0.94188848,0.95969343,-1.14764209,-0.32465989,0.03444031,-0.3591002
19980921,-0.29387653,-0.93316937,0.14454268,0.18645962,0.03447702,0.1519826
19980922,1.01215483,-0.26621787,0.67806428,-0.18476747,0.03447702,-0.21924449
19980923,0.84325342,-0.73601893,0.58885254,1.03694367,0.03447702,1.00246665
19980924,-0.74996457,-1.41330879,-1.69370327,1.84119341,0.03447702,1.80671639
19980925,0.40402989,0.8490302,0.39026337,-0.3728466,0.03447702,-0.40732362
19980928,0.26685314,-1.22009306,1.18072099,-5.998E-05,0.03447702,-0.034537
19980929,1.94674644,0.56403799,0.13270353,-1.49139064,0.03447702,-1.52586766
19980930,1.27614278,0.48648123,-0.03622462,-0.93637128,0.03447702,-0.9708483
19981005,2.38353611,1.7055434,-0.19414999,-5.81436934,0.0379858,-5.85235514
19981006,0.07128941,-0.32933904,0.92607685,1.08666481,0.0379858,1.04867901
19981007,-0.50222621,-1.80791963,1.19921823,2.69291558,0.0379858,2.65492978
19981008,1.44487871,1.4095512,0.84407103,-2.59202869,0.0379858,-2.63001449
19981009,-0.5942622,-0.95787138,-0.09143028,0.34775514,0.0379858,0.30976934
19981012,0.99258566,-0.17530938,0.21870954,-1.2310125,0.0379858,-1.2689983
19981013,0.08566378,0.1774614,0.45748576,-1.95786731,0.0379858,-1.99585311
19981014,-1.30307635,-1.0042569,0.67954862,1.98431126,0.0379858,1.94632546
19981015,0.00162164,-0.28000217,-0.05559178,-0.53189651,0.0379858,-0.56988231
19981016,-0.00225978,0.29513146,1.06426004,-1.03651392,0.0379858,-1.07449972
19981019,0.60190049,-0.44826624,-0.21020825,0.54401418,0.03827682,0.50573736
19981020,0.48169674,0.50645618,-0.66334619,-2.317925,0.03827682,-2.35620182
19981023,-0.74018472,-0.51585756,0.65421102,0.79426765,0.03827682,0.75599083
19981026,0.22549379,3.24997017,-2.69974346,4.02138677,0.03827682,3.98310995
19981027,0.37381391,-0.63744441,-0.16386498,-0.29836612,0.03827682,-0.33664294
19981028,0.7872064,0.49084138,0.34328825,-1.38022803,0.03827682,-1.41850485
19981029,-0.62701247,-0.71953573,-0.33054192,0.17160206,0.03827682,0.13332524
19981030,0.83030567,0.76167968,0.4798459,-1.31896178,0.03827682,-1.3572386
19981102,0.16076762,0.34846555,0.09136953,-0.12768798,0.03813134,-0.16581932
19981103,-0.73853226,-0.20718328,0.0587963,-0.35425841,0.03813134,-0.39238975
19981105,-0.21551523,0.84779803,-0.51442694,0.58507326,0.03813134,0.54694192
19981106,-0.16332399,0.65706423,-1.01077086,0.75103609,0.03813134,0.71290475
19981109,-1.04862859,-0.48403745,-1.5176829,2.52266298,0.03630834,2.48635464
19981110,-1.52719079,-1.28871841,0.22080248,0.48777043,0.03630834,0.45146209
19981111,1.47398784,0.50161892,-0.30560409,-0.51581911,0.03630834,-0.55212745
19981112,-1.37629651,-0.3203808,-1.11178998,0.41338547,0.03630834,0.37707713
19981113,0.80688545,0.39530236,-0.09854977,-0.61448228,0.03630834,-0.65079062
19981116,1.5271967,-0.70919515,0.24434884,-0.53534899,0.03568662,-0.57103561
19981117,-0.60614138,-0.77218923,-0.61833141,0.78274156,0.03568662,0.74705494
19981118,-0.72758204,-0.03439042,-0.19508995,1.20982955,0.03568662,1.17414293
19981119,0.81601673,1.16732268,-0.32026987,-0.74494232,0.03568662,-0.78062894
19981120,-0.49376596,0.26318133,-0.38622301,-0.76508106,0.03568662,-0.80076768
19981123,-0.06956097,-0.18233763,0.83442148,-0.65167786,0.03616214,-0.68784
19981124,-0.18245624,-0.21551373,0.14250344,-0.41095802,0.03616214,-0.44712016
19981125,-0.49986806,-0.45299933,0.46757622,-0.52608978,0.03616214,-0.56225192
19981126,0.65575467,0.16020088,0.32168466,-1.62064734,0.03616214,-1.65680948
19981127,0.87175339,0.01064907,0.28305269,-1.34154333,0.03616214,-1.37770547
19981130,-0.05445989,0.1814839,0.79336812,0.56600905,0.03645448,0.52955457
19981201,0.1526858,-0.50509185,0.26671835,-0.05910883,0.03645448,-0.09556331
19981202,0.36104728,-0.23037402,-0.37124861,0.38664194,0.03645448,0.35018746
19981203,0.33143595,-0.04487532,0.23669123,-0.30160969,0.03645448,-0.33806417
19981204,-0.08412781,-0.27299142,0.40122669,0.84749536,0.03645448,0.81104088
19981207,-1.53315529,-2.23718005,0.86617376,1.92870536,0.035833,1.89287236
19981208,-0.21737853,-0.82333231,0.44947512,0.45276283,0.035833,0.41692983
19981209,0.19547135,-0.3170156,0.83511725,-0.05019594,0.035833,-0.08602894
19981210,-0.42787948,-0.67093986,-0.19317484,0.51796011,0.035833,0.48212711
19981211,-0.24903455,-0.0485241,0.24703375,0.36271175,0.035833,0.32687875
19981214,0.2111336,-0.35592024,0.18963253,-0.16347673,0.03616214,-0.19963887
19981215,0.28427739,0.92592675,-0.22007177,-1.52352907,0.03616214,-1.55969121
19981216,0.20215855,0.37049337,0.57920224,0.19736053,0.03616214,0.16119839
19981217,1.10299418,-0.17125711,0.41679031,-2.03788749,0.03616214,-2.07404963
19981218,-0.88391704,-0.75667163,0.62065245,0.11513423,0.03616214,0.07897209
19981221,-1.73050411,-1.9909292,0.62663007,3.04165541,0.03616214,3.00549327
19981222,-0.34015294,-0.91521226,-0.45445218,-0.12767994,0.03616214,-0.16384208
19981223,0.33355902,0.17944989,-0.92794862,0.08402582,0.03616214,0.04786368
19981224,0.29974306,0.72737075,-0.95805714,-0.1505288,0.03616214,-0.18669094
19981228,-1.76324166,-1.0226286,-1.41716384,3.31180732,0.03630834,3.27549898
19981229,0.13643425,0.05572281,-1.20603704,0.39864127,0.03630834,0.36233293
19981230,0.64204694,0.62549725,0.8862559,1.61798184,0.03630834,1.5816735
19981231,0.81199954,1.21579495,0.79159102,-1.14044789,0.03630834,-1.17675623
19990101,-0.81308439,0.12078431,-0.35714849,0.1148341,0.03630834,0.07852576
19990104,0.13972705,0.44059677,0.88404996,2.11759328,0.03645448,2.0811388
19990105,1.36648718,1.48298057,1.09818556,0.8289679,0.03645448,0.79251342
19990106,1.30479921,1.70037779,0.91832309,1.41030677,0.03645448,1.37385229
19990107,-1.06002724,0.43393306,-0.74812902,1.55150201,0.03645448,1.51504753
19990108,-1.65915861,0.36988616,-0.69076882,2.27270024,0.03645448,2.23624576
19990111,-0.50164822,2.87301106,-0.61377367,1.8839896,0.03630834,1.84768126
19990112,-0.6539428,-2.17420382,0.83078756,-1.8464567,0.03630834,-1.88276504
19990113,0.8688454,0.4055814,2.88534423,-0.74048919,0.03630834,-0.77679753
19990114,0.47279666,-0.33868202,1.9679727,-0.74833453,0.03630834,-0.78464287
19990115,1.25271502,0.83849611,2.35329437,-3.06793946,0.03630834,-3.1042478
19990118,-0.94384229,-1.33247891,1.66498809,1.71554184,0.03630834,1.6792335
19990119,1.64076191,-0.2575341,2.74853554,-1.47307467,0.03630834,-1.50938301
19990121,-1.66211537,-0.94531849,2.27359088,2.8803441,0.03630834,2.84403576
19990122,1.46067812,1.38265454,0.91556634,-0.44586561,0.03630834,-0.48217395
19990125,1.79455278,2.01745433,2.58871771,0.56219315,0.03630834,0.52588481
19990127,2.49033048,5.08189795,1.77353416,1.85884099,0.03630834,1.82253265
19990128,-0.56538252,-1.72323279,-0.55776799,-1.85670286,0.03630834,-1.8930112
19990129,-0.59291979,-0.26267567,0.67164829,-0.07079643,0.03630834,-0.10710477
19990201,-0.32617453,-1.332934,-0.24753071,-1.56640328,0.03645448,-1.60285776
19990202,0.29675398,-0.59791556,0.43956163,-1.46450314,0.03645448,-1.50095762
19990203,-0.85579982,-1.60874376,1.64867777,1.00532854,0.03645448,0.96887406
19990204,1.00019074,0.10097297,-0.08700192,-1.20822199,0.03645448,-1.24467647
19990205,0.03752323,-0.64301849,1.00203412,-1.11873569,0.03645448,-1.15519017
19990208,0.98693434,-0.28307989,2.30868232,-0.68939085,0.035833,-0.72522385
19990209,-0.17460859,-0.98175503,2.00277414,0.19525953,0.035833,0.15942653
19990210,-0.14886062,-0.28465428,3.07783056,2.29382341,0.035833,2.25799041
19990211,-0.06715341,-0.27682211,-1.52572756,0.62570013,0.035833,0.58986713
19990212,-1.53203403,-0.81755558,0.88512397,0.64438916,0.035833,0.60855616
19990215,2.00984864,1.13948581,2.32422116,-0.27254574,0.03645448,-0.30900022
19990216,0.07189132,0.6692533,1.04335,1.19155603,0.03645448,1.15510155
19990217,0.14396952,0.85375175,-0.11831859,0.69392052,0.03645448,0.65746604
19990218,-0.16610643,0.89969961,-1.62155701,0.19654231,0.03645448,0.16008783
19990219,-0.40347337,0.95613316,-1.25933272,-0.49334628,0.03645448,-0.52980076
19990222,0.70765856,1.00562899,-1.01868481,-1.27608778,0.03645448,-1.31254226
19990223,-0.29465671,-0.40677614,0.11130123,-0.89041421,0.03645448,-0.92686869
19990224,-1.64711689,-0.43178147,-0.25693051,0.51561738,0.03645448,0.4791629
19990225,0.40321234,0.02777762,-1.56000538,-0.02492091,0.03645448,-0.06137539
19990226,-0.01228845,-0.02312157,-1.57299406,-1.105135,0.03645448,-1.14158948
19990227,1.07695085,-0.29180712,4.99634375,4.17660791,0.03645448,4.14015343
19990301,1.39083411,-1.31647169,6.16346498,2.52905919,0.03645448,2.49260471
19990303,-0.57620324,-1.52600654,2.05763177,2.39690264,0.03645448,2.36044816
19990304,-0.56764892,-1.21789744,-1.34987659,-1.54978783,0.03645448,-1.58624231
19990305,-0.5202969,-1.32327194,0.93823716,0.71747719,0.03645448,0.68102271
19990308,-0.3891537,-3.52467065,0.07815702,1.68288809,0.03370537,1.64918272
19990309,0.08264138,-2.05257915,0.80807042,0.68039981,0.03370537,0.64669444
19990310,-0.316403,-1.19412275,1.4264933,0.2835596,0.03370537,0.24985423
19990311,0.98819561,-0.33402798,0.51411151,-1.93481348,0.03370537,-1.96851885
19990312,-0.59492197,-0.47348773,2.32924033,0.36939709,0.03370537,0.33569172
19990315,0.31934535,-0.48249939,2.33459398,2.0840842,0.03355822,2.05052598
19990316,0.65047934,0.19930379,0.88195992,-0.56022087,0.03355822,-0.59377909
19990317,1.48681467,0.96201932,-0.723096,-1.30874317,0.03355822,-1.34230139
19990319,3.20828238,5.50896607,-2.07823929,0.47157126,0.03355822,0.43801304
19990322,2.03157829,4.46237668,-0.62793407,2.09484591,0.03355822,2.06128769
19990323,0.36938873,0.42250357,-1.4795091,0.89037861,0.03355822,0.85682039
19990324,1.37126389,2.47931357,-1.17064621,-1.70821914,0.03355822,-1.74177736
19990326,0.17443676,-1.5984876,0.47165192,-2.44761775,0.03355822,-2.48117597
